237 METERS AT CRACKLE, (PRISM).  FEB 83 - JAN 84.  TAPE 6731/4.                 
1103,5,2,83,4.1,295,-3.7,1.7,-1.04,240.1,28.078,1
1203,5,2,83,5.5,295,-5.0,2.3,-1.04,240.1,28.091,2
1303,5,2,83,7.5,293,-6.9,2.9,-1.04,240.1,28.065,3
1403,5,2,83,8.1,293,-7.4,3.2,-1.08,240.1,28.052,4
1503,5,2,83,7.0,293,-6.4,2.7,-1.09,240.1,28.038,5
1603,5,2,83,5.6,303,-4.7,3.0,-1.08,240.1,28.038,6
1703,5,2,83,6.0,302,-5.1,3.2,-1.08,240.1,28.038,7
1803,5,2,83,5.2,299,-4.5,2.5,-1.08,240.1,28.038,8
1903,5,2,83,3.8,255,-3.7,-1.0,-1.07,240.1,28.052,9
2003,5,2,83,0.8,206,-0.3,-0.7,-1.08,240.1,28.038,10
2103,5,2,83,2.7,176,0.2,-2.7,-1.04,240.1,28.065,11
2203,5,2,83,4.3,167,1.0,-4.1,-1.08,240.1,28.038,12
2303,5,2,83,4.8,166,1.2,-4.6,-1.08,240.1,28.038,13
3,6,2,83,4.8,169,0.9,-4.7,-1.04,240.1,28.078,14
103,6,2,83,4.1,189,-0.6,-4.1,-1.04,240.1,28.078,15
203,6,2,83,4.1,207,-1.8,-3.6,-1.08,240.1,28.025,16
303,6,2,83,5.0,215,-2.9,-4.1,-1.10,240.1,28.025,17
403,6,2,83,4.9,215,-2.8,-4.0,-1.19,240.1,27.946,18
503,6,2,83,5.5,214,-3.1,-4.5,-1.06,240.1,28.065,19
603,6,2,83,5.3,209,-2.6,-4.6,-1.08,240.1,28.038,20
703,6,2,83,4.7,219,-2.9,-3.6,-1.04,240.1,28.078,21
803,6,2,83,3.2,226,-2.3,-2.2,-1.06,240.1,28.065,22
903,6,2,83,2.1,244,-1.9,-0.9,-1.08,240.1,28.038,23
1003,6,2,83,0.8,266,-0.7,-0.1,-1.08,240.1,28.038,24
1103,6,2,83,2.1,294,-1.9,0.8,-1.05,240.1,28.065,25
1203,6,2,83,4.9,307,-3.9,3.0,-1.04,240.1,28.065,26
1303,6,2,83,6.8,309,-5.3,4.3,-1.06,240.1,28.052,27
1403,6,2,83,8.5,310,-6.5,5.5,-1.09,240.1,28.025,28
1503,6,2,83,8.2,311,-6.2,5.4,-1.10,240.1,28.012,29
1603,6,2,83,8.0,310,-6.1,5.1,-1.13,240.1,27.999,30
1703,6,2,83,6.5,307,-5.2,3.9,-1.08,240.1,28.038,31
1803,6,2,83,4.7,308,-3.7,2.9,-1.05,239.4,28.065,32
1903,6,2,83,2.1,308,-1.7,1.3,-1.08,239.4,28.038,33
2003,6,2,83,0.8,219,-0.5,-0.6,-1.08,239.4,28.038,34
2103,6,2,83,2.2,160,0.8,-2.1,-1.08,239.4,28.038,35
2203,6,2,83,4.2,150,2.1,-3.6,-1.09,239.4,28.025,36
2303,6,2,83,5.4,150,2.7,-4.7,-1.11,239.4,28.012,37
3,7,2,83,6.1,157,2.4,-5.6,-1.12,239.4,27.999,38
103,7,2,83,5.9,163,1.7,-5.7,-1.11,239.4,28.012,39
203,7,2,83,5.3,176,0.4,-5.3,-1.07,239.4,28.052,40
303,7,2,83,4.8,194,-1.2,-4.7,-1.10,239.4,28.025,41
403,7,2,83,5.0,204,-2.0,-4.5,-1.03,239.4,28.091,42
503,7,2,83,5.2,213,-2.9,-4.4,-1.10,239.4,28.025,43
603,7,2,83,6.3,219,-4.0,-4.9,-1.13,239.4,27.999,44
703,7,2,83,5.9,212,-3.1,-5.0,-1.11,239.4,28.012,45
803,7,2,83,4.8,221,-3.2,-3.6,-1.09,239.4,28.025,46
903,7,2,83,3.4,245,-3.1,-1.4,-1.08,239.4,28.038,47
1003,7,2,83,2.3,266,-2.3,-0.2,-1.05,239.4,28.065,48
1103,7,2,83,3.7,277,-3.7,0.4,-1.05,239.4,28.065,49
1203,7,2,83,4.9,317,-3.3,3.6,-1.09,239.4,28.025,50
1303,7,2,83,7.3,318,-4.9,5.4,-1.06,239.4,28.052,51
1403,7,2,83,8.5,315,-6.0,6.0,-1.06,239.4,28.065,52
1503,7,2,83,9.7,318,-6.5,7.2,-1.08,239.4,28.025,53
1603,7,2,83,9.7,312,-7.2,6.5,-1.07,239.4,28.038,54
1703,7,2,83,8.2,312,-6.1,5.5,-1.08,239.4,28.025,55
1803,7,2,83,5.8,312,-4.3,3.9,-1.04,239.4,28.065,56
1903,7,2,83,5.0,314,-3.6,3.5,-1.04,239.4,28.065,57
2003,7,2,83,3.1,312,-2.3,2.1,-1.06,239.4,28.052,58
2103,7,2,83,0.8,148,0.4,-0.6,-1.09,239.4,28.025,59
2203,7,2,83,3.3,141,2.1,-2.6,-1.12,239.4,27.999,60
2303,7,2,83,5.7,144,3.3,-4.6,-1.04,239.4,28.065,61
3,8,2,83,6.2,143,3.7,-4.9,-1.08,239.4,28.038,62
103,8,2,83,6.2,147,3.4,-5.2,-1.08,239.4,28.025,63
203,8,2,83,5.2,169,1.0,-5.1,-1.08,239.4,28.038,64
303,8,2,83,4.8,173,0.6,-4.7,-1.04,239.4,28.065,65
403,8,2,83,4.4,191,-0.8,-4.3,-1.08,239.4,28.025,66
503,8,2,83,4.9,197,-1.4,-4.6,-1.04,239.4,28.065,67
603,8,2,83,4.9,199,-1.6,-4.6,-1.06,239.4,28.052,68
703,8,2,83,3.9,201,-1.4,-3.7,-1.03,239.4,28.078,69
803,8,2,83,1.6,233,-1.3,-1.0,-1.00,239.4,28.104,70
903,8,2,83,0.8,263,-0.7,-0.1,-1.04,239.4,28.065,71
1003,8,2,83,3.5,291,-3.3,1.3,-1.03,239.4,28.078,72
1103,8,2,83,6.2,294,-5.6,2.5,-1.03,239.4,28.078,73
1203,8,2,83,8.3,295,-7.5,3.5,-1.05,239.4,28.052,74
1303,8,2,83,9.4,294,-8.6,3.8,-1.09,239.4,28.012,75
1403,8,2,83,8.1,301,-6.9,4.2,-1.04,239.4,28.052,76
1503,8,2,83,10.0,301,-8.6,5.1,-1.12,239.4,27.986,77
1603,8,2,83,9.8,302,-8.3,5.2,-1.06,239.4,28.052,78
1703,8,2,83,9.9,301,-8.5,5.1,-1.25,239.4,27.867,79
1803,8,2,83,8.6,305,-7.1,5.0,-1.10,239.4,27.999,80
1903,8,2,83,7.5,309,-5.8,4.7,-1.21,239.4,27.907,81
2003,8,2,83,7.8,313,-5.7,5.3,-1.22,239.4,27.893,82
2103,8,2,83,6.5,315,-4.6,4.6,-1.09,239.4,28.012,83
2203,8,2,83,5.8,303,-4.9,3.2,-1.12,239.4,27.999,84
