425 METERS AT MOORING B, (PRISM).  JAN 84 - FEB 85.  TAPE 1244/31.              
1100,24,1,84,7.4,73,7.0,2.2,-2.04,425.6,27.495,1
1200,24,1,84,8.3,68,7.7,3.1,-2.05,424.5,27.481,2
1300,24,1,84,8.0,64,7.2,3.5,-2.05,425.6,27.481,3
1400,24,1,84,7.9,61,7.0,3.9,-2.03,425.6,27.495,4
1500,24,1,84,8.6,60,7.4,4.3,-2.05,425.6,27.481,5
1600,24,1,84,9.2,69,8.6,3.3,-2.03,425.6,27.501,6
1700,24,1,84,11.0,62,9.7,5.2,-1.99,425.6,27.521,7
1800,24,1,84,10.5,58,8.9,5.6,-2.01,425.6,27.521,8
1900,24,1,84,9.7,53,7.8,5.9,-1.98,425.6,27.548,9
2000,24,1,84,9.0,52,7.1,5.5,-2.00,425.6,27.534,10
2100,24,1,84,8.2,54,6.7,4.8,-2.02,425.6,27.534,11
2200,24,1,84,8.2,61,7.1,4.0,-1.98,425.6,27.561,12
2300,24,1,84,7.4,59,6.3,3.8,-2.01,425.6,27.541,13
0,25,1,84,6.1,59,5.3,3.2,-2.03,425.6,27.521,14
100,25,1,84,9.0,58,7.6,4.7,-2.02,425.6,27.521,15
200,25,1,84,7.7,58,6.5,4.1,-2.01,425.6,27.534,16
300,25,1,84,7.2,59,6.2,3.7,-2.01,425.6,27.534,17
400,25,1,84,7.4,63,6.6,3.3,-2.01,425.6,27.601,18
500,25,1,84,7.1,70,6.7,2.4,-2.01,425.6,27.534,19
600,25,1,84,7.9,75,7.6,2.0,-2.02,425.6,27.534,20
700,25,1,84,8.8,78,8.6,1.8,-2.04,425.6,27.508,21
800,25,1,84,9.8,79,9.6,1.9,-2.05,425.6,27.495,22
900,25,1,84,10.5,74,10.1,2.9,-2.04,425.6,27.508,23
1000,25,1,84,10.5,69,9.8,3.8,-2.05,425.6,27.495,24
1100,25,1,84,11.0,65,10.0,4.6,-2.06,425.6,27.495,25
1200,25,1,84,10.6,49,8.0,7.0,-2.07,425.6,27.468,26
1300,25,1,84,11.2,41,7.3,8.4,-2.07,425.6,27.481,27
