300 METERS AT MOORING D, (PRISM).  JAN 84 - FEB 85.  TAPE 7211/4.               
1600,25,1,84,9.9,287,-9.4,2.9,-1.11,305.7,28.050,1
1700,25,1,84,9.1,287,-8.7,2.7,-1.07,305.7,28.090,2
1800,25,1,84,8.4,286,-8.1,2.3,-1.04,305.7,28.116,3
1900,25,1,84,9.1,285,-8.8,2.4,-1.04,305.7,28.116,4
2000,25,1,84,8.0,279,-7.9,1.2,-1.05,305.7,28.103,5
2100,25,1,84,7.5,278,-7.4,1.0,-1.11,305.7,28.063,6
2200,25,1,84,8.0,245,-7.2,-3.4,-1.06,305.7,28.103,7
2300,25,1,84,7.6,244,-6.8,-3.3,-1.12,305.7,28.050,8
0,26,1,84,7.5,238,-6.4,-4.0,-1.11,305.7,28.063,9
100,26,1,84,8.2,233,-6.5,-4.9,-1.11,305.7,28.050,10
200,26,1,84,8.4,226,-6.0,-5.8,-1.24,305.7,27.944,11
300,26,1,84,8.3,233,-6.6,-5.0,-1.20,305.7,28.024,12
400,26,1,84,8.4,229,-6.3,-5.5,-1.41,305.7,27.784,13
500,26,1,84,8.6,227,-6.3,-5.9,-1.54,305.7,27.691,14
600,26,1,84,8.3,228,-6.1,-5.5,-1.58,305.7,27.651,15
700,26,1,84,7.6,222,-5.1,-5.6,-1.36,305.7,27.837,16
800,26,1,84,6.1,231,-4.8,-3.9,-1.41,305.7,27.797,17
900,26,1,84,5.0,243,-4.5,-2.3,-1.32,305.7,27.877,18
1000,26,1,84,5.5,251,-5.2,-1.8,-1.31,305.7,27.863,19
1100,26,1,84,6.5,260,-6.4,-1.1,-1.27,305.7,27.916,20
1200,26,1,84,8.1,263,-8.0,-1.0,-1.47,305.7,27.731,21
1300,26,1,84,9.7,269,-9.7,-0.2,-1.40,305.7,27.784,22
1400,26,1,84,9.7,270,-9.7,0.0,-1.33,305.7,27.863,23
1500,26,1,84,10.8,272,-10.8,0.4,-1.32,305.7,27.863,24
1600,26,1,84,11.1,273,-11.1,0.6,-1.25,304.9,27.916,25
1700,26,1,84,10.7,274,-10.7,0.7,-1.23,304.9,27.944,26
1800,26,1,84,9.9,275,-9.9,0.9,-1.02,304.9,28.130,27
1900,26,1,84,8.4,275,-8.4,0.7,-0.99,304.9,28.156,28
